Submission ID,Respondent ID,Submitted at,Store Name,Kya staff nein price change ke baare mein inform kiya?,"Jaane ke pehle kabhi bhi,
kya customer nein,
item price ya total price ke liye bill check kiya?","Price ke baare mein, 
kya customer nein ek bhi word bola?","Kya kya bola? 
(multiple options select kar sakte hain)","Price ke baare mein, 
kya customer nein bina kuch bole, 
koi bhi reaction diya?","Kya kya reaction diye? 
(multiple options select kar sakte hain)",Bill ka kya hua?,Bill Number (if bill bana) or Patient ID (compulsory if bill nahin bana),Optional sawaal - aapki koi raay ya customer ke koi emotions?
peKXvvJ,ja54xQY,2026-05-25 06:54:29,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154739,
db6XvRq,ja54xQY,2026-05-25 06:54:46,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154741,
xVpEvgy,ja54xQY,2026-05-25 06:54:59,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154742,
db6XvOV,gDYAZLO,2026-05-25 06:56:47,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRAa-357275,
gb0Xv2P,gDYAZLO,2026-05-25 06:57:06,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357276,
YjQX9PB,A7AJlde,2026-05-25 06:58:04,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515754,
kbyXzJr,A7AJlde,2026-05-25 07:00:38,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515755,
OQzKEZ7,A7AJlde,2026-05-25 07:02:07,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515756,
EqXe6j2,GxXKrqe,2026-05-25 07:03:49,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152738,No
o9yYxoV,A7AJlde,2026-05-25 07:05:53,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515757,
bZ7XAYE,pbRdLAZ,2026-05-25 07:06:57,Goregaon,No,No,Yes,Discount mange,No,,No change. Jaisa ban na tha bana.,ZGORE-395799,
4a8RGbX,A7AJlde,2026-05-25 07:09:03,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515758,
9NWPrKp,GxXKrqe,2026-05-25 07:09:05,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152739,No
BEXq6p1,jaJ5ODJ,2026-05-25 07:11:03,Khanda Colony,No,Yes,No,,Yes,Head shake kiya ,No change. Jaisa ban na tha bana.,ZKHAN-312726,
e568yAk,jaJ5ODJ,2026-05-25 07:11:55,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312729,
ArdNab0,GxXKrqe,2026-05-25 07:12:36,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152739,No
0VxzGjN,jaJ5ODJ,2026-05-25 07:12:41,Khanda Colony,No,Yes,No,,Yes,Hmm bola,No change. Jaisa ban na tha bana.,ZKHAN312728,
layXgKW,A7AJlde,2026-05-25 07:13:00,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515761,
J16bGed,GxXKrqe,2026-05-25 07:13:07,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152741,No
DqN9bYp,ja54xQY,2026-05-25 07:14:02,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154744,
jeyXg2Y,ja54xQY,2026-05-25 07:14:15,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154745,
RW01gDP,A7AJlde,2026-05-25 07:17:31,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515763,"Compared ethical and generic, bought ethical."
RW01gV9,gDYAZLO,2026-05-25 07:19:49,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357277,
DqN9y2Z,pbRdLAZ,2026-05-25 07:22:52,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-3957806,
kbyXxde,A7AJlde,2026-05-25 07:22:57,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515765,
db6XVjN,PdvE0Ad,2026-05-25 07:24:57,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197446,
PR6LyL5,PdvE0Ad,2026-05-25 07:27:08,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197447,
1Wlz5jL,A7AJlde,2026-05-25 07:28:18,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515768,System shows delivery but Cx came to pick up.
X5Ddk0g,A7AJlde,2026-05-25 07:29:58,Sanpada,No,No,No,,Yes,Upside down smile.,No change. Jaisa ban na tha bana.,SANP-515767,
q5dXMdY,A7AJlde,2026-05-25 07:30:12,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515769,
xVpE1Qo,A7AJlde,2026-05-25 07:30:28,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515770,
J16bZXd,A7AJlde,2026-05-25 07:36:51,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515771,"Just asked ""How much discount you have applied?"" to the pharmacist."
vXAVvR0,GxXKrqe,2026-05-25 07:39:23,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,No,150 ka bill bhi nhi everyone powder free batayo hin nhi mere hisbh sey jo resume krny bholey unka karo hrr kisika apkey coun peh jinko idea hain bathayo allready discount plus unko or kam mein chaiyee jabh bataah deyh jbhbtkh samny sey nh pouchey customer bhai first customer ko khuch hain every one first aaye powder jithny ki bill nhi adha toh discou
1WlzY7M,gDYAZLO,2026-05-25 07:46:50,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357279,
peKXN41,GxXKrqe,2026-05-25 07:48:10,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152753,No
X5Dd76O,GxXKrqe,2026-05-25 07:50:07,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152754,No
5XzoapP,eqKDBYx,2026-05-25 08:00:44,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69267,
1WlzQ6O,A7AJlde,2026-05-25 08:00:50,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515773,
4a8RVx5,eqKDBYx,2026-05-25 08:04:56,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69269,
J16bvod,pbRdLAZ,2026-05-25 08:06:46,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395815,
WJNXVdP,pbRdLAZ,2026-05-25 08:07:21,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395714,
q5dXlR2,eqKDBYx,2026-05-25 08:10:36,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69270,
1WlzagW,PdvE0Ad,2026-05-25 08:13:37,Khar,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",No,,No change. Jaisa ban na tha bana.,ZKRWT-197449,Discount bara bar nhi lagya kya
q5dXlxO,eqKDBYx,2026-05-25 08:15:26,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69271,
layXGBN,eqKDBYx,2026-05-25 08:15:54,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69272,
db6XMZN,eqKDBYx,2026-05-25 08:17:50,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69273,
aO6XL7E,ja54xQY,2026-05-25 08:21:05,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154745,
aO6XLby,ja54xQY,2026-05-25 08:21:21,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154746,
8NKVX1k,ja54xQY,2026-05-25 08:21:34,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154747,
kbyX2lZ,ja54xQY,2026-05-25 08:21:52,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154748,
jeyXj6Q,ja54xQY,2026-05-25 08:22:06,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154749,
vXAVlLv,GxXKrqe,2026-05-25 08:23:34,Dhamankar Naka,No,No,No,,No,,Discount wagera khuch redume,ZBDHN_152764,No
4a8RZkr,A7AJlde,2026-05-25 08:29:15,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515774,
Nq6vzbB,eqKDBYx,2026-05-25 08:30:21,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69275,
6D7GoGe,GxXKrqe,2026-05-25 08:37:11,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152767,No
zEq4lA1,A7AJlde,2026-05-25 08:37:21,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515775,
q5dX62O,GxXKrqe,2026-05-25 08:38:37,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152768,No
M1bloqA,eqKDBYx,2026-05-25 08:42:31,Goregaon W SV Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69277,
9NWPbz4,PdvE0Ad,2026-05-25 08:44:12,Khar,No,Yes,Yes,Was price sensitive customer checker the mrp and compared with other medicine,,,No change. Jaisa ban na tha bana.,ZKRWT-197458,He choose the cheaper one
gb0VjdN,A7AJlde,2026-05-25 08:55:13,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515778,
e56GZRE,eqKDBYx,2026-05-25 08:55:34,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69279,
Z9NA5x5,ja54xQY,2026-05-25 08:59:17,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154750,
4a8Y44Y,ja54xQY,2026-05-25 09:00:00,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154751,
vXAaGe0,gDYAZLO,2026-05-25 09:00:25,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357285,
0VxYQx6,ja54xQY,2026-05-25 09:00:55,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154752,
o9yZbBX,gDYAZLO,2026-05-25 09:01:09,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357290,
Vp0apjj,eqKDBYx,2026-05-25 09:04:43,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69280,
layjaWW,GxXKrqe,2026-05-25 09:06:00,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152769,No
1WlYXog,eqKDBYx,2026-05-25 09:13:36,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69281,
xVp7jQE,GxXKrqe,2026-05-25 09:16:06,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152770,No
8NKYzVY,eqKDBYx,2026-05-25 09:18:19,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69282,
peKNd81,PdvE0Ad,2026-05-25 09:19:35,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197462,
DqNoKrN,eqKDBYx,2026-05-25 09:19:45,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69283,
bZ7Mej1,GxXKrqe,2026-05-25 09:26:06,Dhamankar Naka,No,No,No,,Yes,Ayuaid adulsa abhi bdh gaaya bholey thn smjaye offer mein tha thandi mein,No change. Jaisa ban na tha bana.,ZBDHN_152771,No
EqXGlPX,eqKDBYx,2026-05-25 09:26:47,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69284,
jeyroWE,eqKDBYx,2026-05-25 09:27:19,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69286,
layjOkk,GxXKrqe,2026-05-25 09:29:48,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152772,No
Vp0azyN,PdvE0Ad,2026-05-25 09:34:18,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197464,
0VxYezA,PdvE0Ad,2026-05-25 09:34:38,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197463,
QoDqA5X,gDYAZLO,2026-05-25 09:52:48,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357296,
M1b2AOA,gDYAZLO,2026-05-25 09:53:07,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357298,
1WlYrvp,gDYAZLO,2026-05-25 09:53:27,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357300,
GezVrop,gDYAZLO,2026-05-25 09:53:46,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357303,
o9yZB91,PdvE0Ad,2026-05-25 09:57:05,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197466,
xVp7ZaG,jaJ5ODJ,2026-05-25 10:03:23,Khanda Colony,Yes,,No,,Yes,Hmm bola,No change. Jaisa ban na tha bana.,ZKHAN-312735,
q5dqPx5,GxXKrqe,2026-05-25 10:07:19,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152774,No
4a8YvNk,eqKDBYx,2026-05-25 10:15:06,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69287,
yX6bvj0,eqKDBYx,2026-05-25 10:15:30,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69288,
aO61E1Z,eqKDBYx,2026-05-25 10:16:57,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69290,
kby47Xj,eqKDBYx,2026-05-25 10:22:35,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69291,
M1b2deM,eqKDBYx,2026-05-25 10:24:27,Goregaon W SV Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69292,
QoDqB5A,ja54xQY,2026-05-25 10:25:24,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154754,
RW0QB0p,ja54xQY,2026-05-25 10:25:38,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154756,
Z9NARLy,GxXKrqe,2026-05-25 10:28:14,Dhamankar Naka,No,No,No,,No,,Protein powder mein protein seybhyada toh sugar hain  but liye5,ZBDHN_15277,No
yX6boLd,GxXKrqe,2026-05-25 10:50:06,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152776,No
2jeY7ze,A7AJlde,2026-05-25 10:59:49,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-5157384,
o9yZze5,gDYAZLO,2026-05-25 11:02:05,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357307,
db6ozdV,gDYAZLO,2026-05-25 11:02:27,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357309,
8NKYrPP,A7AJlde,2026-05-25 11:03:18,Sanpada,No,No,No,,Yes,Furrowed brows and reminded pharmacist to apply coin discounts.,No change. Jaisa ban na tha bana.,SANP-515786,
gb0VzWl,A7AJlde,2026-05-25 11:03:44,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515785,
YjQbyOW,gDYAZLO,2026-05-25 11:22:28,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357310,
ArdY5Dz,gDYAZLO,2026-05-25 11:22:47,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357311,
EqXGYb4,gDYAZLO,2026-05-25 11:23:10,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357312,
2jeY5WD,PdvE0Ad,2026-05-25 11:25:20,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197468,
peKN1eb,gDYAZLO,2026-05-25 11:26:20,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357313,Said “Discount diya kya pura “ 
0VxYyay,PdvE0Ad,2026-05-25 11:28:46,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197469,
Nq6x9Lb,GxXKrqe,2026-05-25 11:32:43,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152780,No
6D7Yzq5,PdvE0Ad,2026-05-25 11:35:40,Khar,No,Yes,Yes,Checked the price of each product and confirmed with pharmacist,,,No change. Jaisa ban na tha bana.,ZKRWT-1974670,
DqNo9WE,A7AJlde,2026-05-25 11:39:12,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515793,
rD6QRb2,GxXKrqe,2026-05-25 11:39:41,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152782,No
vXAaaG8,GxXKrqe,2026-05-25 11:41:19,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152782,No
Vp0a7zl,eqKDBYx,2026-05-25 11:47:14,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69300,
rD6Q9JN,eqKDBYx,2026-05-25 11:49:01,Goregaon W SV Road,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Itana q bad gya price",,,Partial bana. Customer nein item kam kiye,Zgwsv-69300,Price increase isliye nhi liya
OQzZqKp,eqKDBYx,2026-05-25 11:50:10,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69294,
e56GOgJ,eqKDBYx,2026-05-25 11:50:30,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69295,
EqXGVR2,eqKDBYx,2026-05-25 11:50:53,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69296,
db6oGrr,eqKDBYx,2026-05-25 11:51:14,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69297,
J16rjaK,gDYAZLO,2026-05-25 11:51:29,Bandra Hill Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357214,
RW0QqKj,eqKDBYx,2026-05-25 11:51:39,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69302,
Nq6x2DB,gDYAZLO,2026-05-25 11:52:05,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357315,
5XzYaYd,gDYAZLO,2026-05-25 11:55:23,Bandra Hill Road,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Reason poocha (eg ""Kyun badhaaya?"")",,,No change. Jaisa ban na tha bana.,ZBDRA-357316,
Vp0aOPy,A7AJlde,2026-05-25 11:57:31,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515794,
o9yZj8b,A7AJlde,2026-05-25 12:04:43,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515795,
DqNo85l,A7AJlde,2026-05-25 12:06:50,Sanpada,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,SANP-515796,
GezVZ6p,ja54xQY,2026-05-25 12:09:56,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154757,
EqXG2dX,ja54xQY,2026-05-25 12:10:07,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154758,
OQzZ678,ja54xQY,2026-05-25 12:10:20,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154759,
7XWYyd9,ja54xQY,2026-05-25 12:10:43,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154761,
J16rQ07,ja54xQY,2026-05-25 12:10:59,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154762,
9NWY8o5,A7AJlde,2026-05-25 12:11:54,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515797,Customer requested hardcopy of the bill.
M1b2W98,eqKDBYx,2026-05-25 12:13:53,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69305,
aO61WBq,A7AJlde,2026-05-25 12:15:18,Sanpada,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Remebered old price said ""₹58 ka tha na."" ""Itna badh gya."", ""Badhte hi jaa rha hai."" When pharmacist asked to buy PPI item, Cx said ""Yahi itna mehenga hai vo kya lein."", Reason poocha (eg ""Kyun badhaaya?""), Niraash hue (eg ""Kya yaar phir se badha diye""), Hairaan hue (eg ""Arre phir se rate badha diye?"")",,,No change. Jaisa ban na tha bana.,SANP-515798,
GezVWae,jaJ5ODJ,2026-05-25 12:20:51,Khanda Colony,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312743,
GezVW2p,jaJ5ODJ,2026-05-25 12:21:49,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312744,
kby4qVM,gDYAZLO,2026-05-25 12:21:52,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357319,
GezV8ej,gDYAZLO,2026-05-25 12:22:10,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357320,
zEqAPqg,gDYAZLO,2026-05-25 12:22:50,Bandra Hill Road,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",No,,No change. Jaisa ban na tha bana.,ZBDRA-357321,
QoDq6pg,eqKDBYx,2026-05-25 12:28:24,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69306,
DqNoljp,ja54xQY,2026-05-25 12:28:55,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154763,
0VxY27j,GxXKrqe,2026-05-25 12:29:51,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152786,No
jeyrdla,ja54xQY,2026-05-25 12:30:08,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154764,
RW0eKkP,gDYAZLO,2026-05-25 12:35:28,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357322,
GezExlO,ja54xQY,2026-05-25 12:38:21,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154765,
1Wl0Arg,ja54xQY,2026-05-25 12:38:37,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154768,
5Xz0X4d,PdvE0Ad,2026-05-25 12:42:09,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197476,
Vp07GDj,A7AJlde,2026-05-25 12:48:17,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515802,
6D70exP,A7AJlde,2026-05-25 12:51:38,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515804,
OQzqlkA,PdvE0Ad,2026-05-25 12:52:36,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197477,
DqNOKYE,A7AJlde,2026-05-25 12:53:05,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515805,
OQzq4b8,PdvE0Ad,2026-05-25 12:56:40,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197479,
0Vx088Z,gDYAZLO,2026-05-25 12:59:14,Bandra Hill Road,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Mol bhaav kiya (eg ""Discount badha do"")",,,No change. Jaisa ban na tha bana.,ZBDRA-357325,
peKqDVZ,GxXKrqe,2026-05-25 13:03:08,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152788,No
ArdRBgB,A7AJlde,2026-05-25 13:05:10,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515811,
M1bZRoX,PdvE0Ad,2026-05-25 13:09:20,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197481,
Z9Nk6zo,PdvE0Ad,2026-05-25 13:10:58,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197471,
gb0PMpK,A7AJlde,2026-05-25 13:12:06,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515814,
YjQBW8J,A7AJlde,2026-05-25 13:13:12,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515816,
lay2yDB,A7AJlde,2026-05-25 13:13:30,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515815,
db6G6Nz,GxXKrqe,2026-05-25 13:13:56,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152790,No
8NKDK4o,A7AJlde,2026-05-25 13:16:44,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515819,Extension of bill SANP-515816.
7XW0Wk6,PdvE0Ad,2026-05-25 13:16:56,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197483,Customer compared two products and took the cheaper one
2jed44p,eqKDBYx,2026-05-25 13:18:40,Goregaon W SV Road,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Rate bada diya aap log na",,,No change. Jaisa ban na tha bana.,Zgwsv-69310,
gb0P5zD,A7AJlde,2026-05-25 13:19:42,Sanpada,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?""), Raised eyebrows and asked 'A'",,,No change. Jaisa ban na tha bana.,SANP-515821,
Z9NkdQB,ja54xQY,2026-05-25 13:19:52,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154769,
aO6JB1q,A7AJlde,2026-05-25 13:20:31,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515822,
M1bZAZX,ja54xQY,2026-05-25 13:20:33,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154770,
rD69le5,jaJ5ODJ,2026-05-25 13:21:02,Khanda Colony,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZKHAN-312750,
1Wl0r14,GxXKrqe,2026-05-25 13:21:27,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152794,No
gb0P5yM,jaJ5ODJ,2026-05-25 13:21:34,Khanda Colony,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312751,
PR6QER1,ja54xQY,2026-05-25 13:21:49,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154771,
yX6ADOx,GxXKrqe,2026-05-25 13:29:38,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152795,No
X5DAE0V,gDYAZLO,2026-05-25 13:30:56,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357327,
